Gmt time,Open,High,Low,Close,Volume
17.07.2019 15:00:00.000,1.12253,1.12331,1.12237,1.12311,16601050781
17.07.2019 16:00:00.000,1.12311,1.12338,1.12245,1.12249,12136589844
17.07.2019 17:00:00.000,1.12249,1.12279,1.12228,1.12272,7660870117
17.07.2019 18:00:00.000,1.12272,1.12313,1.12219,1.12229,8285459961
17.07.2019 19:00:00.000,1.1223,1.12259,1.12194,1.12253,7103770020
17.07.2019 20:00:00.000,1.12253,1.12258,1.12226,1.12249,3606370117
17.07.2019 21:00:00.000,1.12249,1.12298,1.12246,1.12281,1593650024
17.07.2019 22:00:00.000,1.1228,1.12301,1.1227,1.12276,2909969971
17.07.2019 23:00:00.000,1.12275,1.1229,1.1227,1.12275,3341520020
18.07.2019 00:00:00.000,1.12276,1.1239,1.12257,1.1238,8532320313
18.07.2019 01:00:00.000,1.1238,1.1241,1.12329,1.12339,12517320313
18.07.2019 02:00:00.000,1.1234,1.12395,1.12332,1.12392,7584120117
18.07.2019 03:00:00.000,1.12391,1.12417,1.12378,1.12396,5786830078
18.07.2019 04:00:00.000,1.12396,1.12402,1.12363,1.12368,4535890137
18.07.2019 05:00:00.000,1.12369,1.12412,1.12361,1.12397,6760410156
18.07.2019 06:00:00.000,1.12396,1.12441,1.12341,1.12378,11889469727
18.07.2019 07:00:00.000,1.12377,1.12426,1.12354,1.12393,18085320313
18.07.2019 08:00:00.000,1.12393,1.12421,1.1236,1.12397,14480309570
18.07.2019 09:00:00.000,1.12397,1.124,1.12291,1.12321,13260620117
18.07.2019 10:00:00.000,1.12321,1.12334,1.12052,1.12132,23608539063
18.07.2019 11:00:00.000,1.12132,1.12283,1.121,1.12197,18793269531
18.07.2019 12:00:00.000,1.12196,1.12256,1.12125,1.12169,26132849609
18.07.2019 13:00:00.000,1.12169,1.12196,1.12132,1.12169,19280470703
18.07.2019 14:00:00.000,1.1217,1.12238,1.12134,1.12182,19061910156
18.07.2019 15:00:00.000,1.12183,1.12299,1.12154,1.12278,14161309570
18.07.2019 16:00:00.000,1.12278,1.12289,1.12209,1.12243,9936870117
18.07.2019 17:00:00.000,1.12244,1.12372,1.12224,1.12347,8076709961
18.07.2019 18:00:00.000,1.12346,1.12701,1.12335,1.12684,26328080078
18.07.2019 19:00:00.000,1.12685,1.12806,1.12646,1.12758,22885330078
18.07.2019 20:00:00.000,1.12756,1.12788,1.12728,1.12776,3932500000
18.07.2019 21:00:00.000,1.12776,1.12786,1.12753,1.1278,1184790039
18.07.2019 22:00:00.000,1.12777,1.12822,1.12405,1.12497,12465169922
18.07.2019 23:00:00.000,1.12496,1.12613,1.12496,1.12613,7937100098
19.07.2019 00:00:00.000,1.12611,1.12686,1.1259,1.12613,12890030273
19.07.2019 01:00:00.000,1.12613,1.1265,1.12593,1.1264,11981299805
19.07.2019 02:00:00.000,1.1264,1.12679,1.12621,1.12679,8175700195
19.07.2019 03:00:00.000,1.12678,1.12684,1.12617,1.12627,6865549805
19.07.2019 04:00:00.000,1.12627,1.12639,1.12584,1.12596,6046439941
19.07.2019 05:00:00.000,1.12597,1.12633,1.1255,1.12569,7396600098
19.07.2019 06:00:00.000,1.12569,1.12648,1.12549,1.1259,13078990234
19.07.2019 07:00:00.000,1.12589,1.12657,1.12568,1.12648,15559200195
19.07.2019 08:00:00.000,1.12647,1.12651,1.12504,1.12513,12106410156
19.07.2019 09:00:00.000,1.12513,1.12525,1.12362,1.12386,15683040039
19.07.2019 10:00:00.000,1.12386,1.12425,1.12308,1.12384,13970830078
19.07.2019 11:00:00.000,1.12384,1.12394,1.12321,1.12324,11286820313
19.07.2019 12:00:00.000,1.12322,1.12329,1.12174,1.12257,17085130859
19.07.2019 13:00:00.000,1.12256,1.12347,1.12217,1.12344,16075169922
19.07.2019 14:00:00.000,1.12343,1.1239,1.12205,1.12218,22793609375
19.07.2019 15:00:00.000,1.1222,1.1225,1.12145,1.12207,16159929688
19.07.2019 16:00:00.000,1.12206,1.12294,1.12149,1.12288,13767330078
19.07.2019 17:00:00.000,1.12288,1.123,1.12228,1.12243,11975769531
19.07.2019 18:00:00.000,1.12244,1.12252,1.12037,1.12192,22775349609
19.07.2019 19:00:00.000,1.12192,1.1222,1.12154,1.12189,11495110352
19.07.2019 20:00:00.000,1.12191,1.12237,1.12151,1.12226,5587520020
21.07.2019 21:00:00.000,1.12176,1.1219,1.12146,1.12184,889049987.8
21.07.2019 22:00:00.000,1.12184,1.122,1.12156,1.12181,3354399902
21.07.2019 23:00:00.000,1.1218,1.12191,1.12145,1.12179,4129810059
22.07.2019 00:00:00.000,1.12179,1.12202,1.12107,1.12119,7911350098
22.07.2019 01:00:00.000,1.12118,1.12146,1.12078,1.12146,11167690430
22.07.2019 02:00:00.000,1.12145,1.12186,1.12135,1.12179,7410240234
22.07.2019 03:00:00.000,1.12178,1.12201,1.12154,1.12183,6400149902
22.07.2019 04:00:00.000,1.12183,1.12211,1.12158,1.12181,4837189941
22.07.2019 05:00:00.000,1.12181,1.122,1.12145,1.12185,5261720215
22.07.2019 06:00:00.000,1.12185,1.1224,1.12121,1.12231,12145759766
22.07.2019 07:00:00.000,1.12232,1.12239,1.12133,1.12197,14937709961
22.07.2019 08:00:00.000,1.12196,1.12204,1.12154,1.12175,12649790039
22.07.2019 09:00:00.000,1.12175,1.12199,1.1213,1.12171,11660990234
22.07.2019 10:00:00.000,1.12171,1.12246,1.12165,1.12221,11040110352
22.07.2019 11:00:00.000,1.1222,1.12222,1.12071,1.12085,13655009766
22.07.2019 12:00:00.000,1.12085,1.12199,1.12072,1.12182,15897959961
22.07.2019 13:00:00.000,1.12179,1.12254,1.12158,1.1224,16712400391
22.07.2019 14:00:00.000,1.1224,1.1225,1.12134,1.12223,16264690430
22.07.2019 15:00:00.000,1.12222,1.12243,1.12136,1.12143,11494440430
22.07.2019 16:00:00.000,1.12143,1.12199,1.12123,1.12186,8503480469
22.07.2019 17:00:00.000,1.12186,1.12201,1.12153,1.12186,6621330078
22.07.2019 18:00:00.000,1.12188,1.1219,1.12108,1.12109,8136140137
22.07.2019 19:00:00.000,1.12109,1.12134,1.12063,1.12112,10833209961
22.07.2019 20:00:00.000,1.12111,1.12111,1.12064,1.12098,4380529785
22.07.2019 21:00:00.000,1.12098,1.12102,1.12071,1.12092,1465900024
22.07.2019 22:00:00.000,1.12093,1.12096,1.12063,1.12088,2597709961
22.07.2019 23:00:00.000,1.12087,1.12091,1.1204,1.12046,3851429932
23.07.2019 00:00:00.000,1.12046,1.12083,1.12035,1.12048,9493339844
23.07.2019 01:00:00.000,1.12049,1.1205,1.11942,1.11999,10628750000
23.07.2019 02:00:00.000,1.11998,1.12011,1.11976,1.11994,6218060059
23.07.2019 03:00:00.000,1.11995,1.12004,1.11914,1.11953,6782120117
23.07.2019 04:00:00.000,1.11952,1.11954,1.11899,1.11924,7042089844
23.07.2019 05:00:00.000,1.11923,1.11946,1.11891,1.11894,7930350098
23.07.2019 06:00:00.000,1.11894,1.11922,1.11856,1.11896,11285589844
23.07.2019 07:00:00.000,1.11896,1.1196,1.11843,1.11935,15726280273
23.07.2019 08:00:00.000,1.11935,1.11936,1.11812,1.11833,15211179688
23.07.2019 09:00:00.000,1.11833,1.11833,1.11763,1.11772,13359769531
23.07.2019 10:00:00.000,1.11772,1.11831,1.1176,1.11815,12716540039
23.07.2019 11:00:00.000,1.11815,1.11851,1.1172,1.11728,14793040039
23.07.2019 12:00:00.000,1.11729,1.11754,1.11683,1.11691,17633710938
23.07.2019 13:00:00.000,1.1169,1.11698,1.11522,1.11608,22202269531
23.07.2019 14:00:00.000,1.11608,1.11659,1.11486,1.11486,21016050781
23.07.2019 15:00:00.000,1.11484,1.11579,1.11478,1.11563,14242400391
23.07.2019 16:00:00.000,1.11562,1.11582,1.11498,1.11509,9677040039
23.07.2019 17:00:00.000,1.11507,1.11577,1.11483,1.11538,12762610352
23.07.2019 18:00:00.000,1.11539,1.11542,1.11482,1.11505,11568639648
23.07.2019 19:00:00.000,1.11505,1.11534,1.11469,1.1149,10330830078
23.07.2019 20:00:00.000,1.11491,1.11527,1.1146,1.11527,5280120117
23.07.2019 21:00:00.000,1.11527,1.11562,1.11515,1.11527,1722310059
23.07.2019 22:00:00.000,1.11527,1.11537,1.11512,1.11522,2296540039
23.07.2019 23:00:00.000,1.11522,1.11524,1.11499,1.11511,3181620117
24.07.2019 00:00:00.000,1.11511,1.11524,1.11443,1.11486,10182879883
24.07.2019 01:00:00.000,1.11487,1.11504,1.11435,1.11461,7494330078
24.07.2019 02:00:00.000,1.11461,1.11467,1.11435,1.11455,5629620117
24.07.2019 03:00:00.000,1.11456,1.11468,1.11436,1.1144,5198180176
24.07.2019 04:00:00.000,1.1144,1.11456,1.11428,1.11456,4231879883
24.07.2019 05:00:00.000,1.11456,1.11478,1.11411,1.11475,5906200195
24.07.2019 06:00:00.000,1.11476,1.11536,1.11471,1.11524,12103110352
24.07.2019 07:00:00.000,1.11523,1.11558,1.11274,1.11392,25770140625
24.07.2019 08:00:00.000,1.11389,1.11434,1.11353,1.11387,17687490234
24.07.2019 09:00:00.000,1.11387,1.11444,1.11358,1.11386,15624200195
24.07.2019 10:00:00.000,1.11385,1.11546,1.11385,1.11542,14549040039
24.07.2019 11:00:00.000,1.11542,1.11554,1.11402,1.11414,13605490234
24.07.2019 12:00:00.000,1.1141,1.11471,1.11393,1.11421,16518830078
24.07.2019 13:00:00.000,1.11419,1.11539,1.11405,1.1149,21605080078
24.07.2019 14:00:00.000,1.1149,1.1156,1.11405,1.11424,20040470703
24.07.2019 15:00:00.000,1.11427,1.11458,1.11392,1.11414,14534750000
24.07.2019 16:00:00.000,1.11411,1.11507,1.11394,1.11453,9824509766
24.07.2019 17:00:00.000,1.11454,1.11464,1.11398,1.11409,10911450195
24.07.2019 18:00:00.000,1.11408,1.1141,1.11345,1.11359,9494129883
24.07.2019 19:00:00.000,1.1136,1.1137,1.11332,1.11369,8274620117
24.07.2019 20:00:00.000,1.11368,1.11405,1.11356,1.11405,4845100098
24.07.2019 21:00:00.000,1.11404,1.11449,1.11398,1.11432,2474219971
24.07.2019 22:00:00.000,1.11432,1.11435,1.11412,1.11421,3477030029
24.07.2019 23:00:00.000,1.11421,1.1143,1.11401,1.11422,4423660156
25.07.2019 00:00:00.000,1.11422,1.11424,1.11346,1.11364,10168839844
25.07.2019 01:00:00.000,1.11364,1.11414,1.11338,1.11387,8303610352
25.07.2019 02:00:00.000,1.11388,1.1139,1.11352,1.11357,6409580078
25.07.2019 03:00:00.000,1.11357,1.11363,1.11341,1.11358,7807899902
25.07.2019 04:00:00.000,1.11356,1.1136,1.11345,1.11347,5764439941
25.07.2019 05:00:00.000,1.11348,1.11366,1.11333,1.11358,5839890137
25.07.2019 06:00:00.000,1.11357,1.11374,1.11293,1.11312,10588759766
25.07.2019 07:00:00.000,1.11313,1.11349,1.11251,1.1128,16757550781
25.07.2019 08:00:00.000,1.11281,1.11343,1.11224,1.11294,15464089844
25.07.2019 09:00:00.000,1.11294,1.11306,1.11256,1.11288,11755320313
25.07.2019 10:00:00.000,1.11288,1.11488,1.11288,1.114,16885789063
25.07.2019 11:00:00.000,1.114,1.11623,1.11134,1.11146,26168830078
25.07.2019 12:00:00.000,1.11146,1.11613,1.11016,1.11547,44042789063
25.07.2019 13:00:00.000,1.1155,1.11867,1.11528,1.11811,46006031250
25.07.2019 14:00:00.000,1.11811,1.1188,1.1158,1.11604,30617310547
25.07.2019 15:00:00.000,1.11603,1.11614,1.11551,1.11552,20167550781
25.07.2019 16:00:00.000,1.11553,1.1157,1.11325,1.11337,20483169922
25.07.2019 17:00:00.000,1.11338,1.11451,1.11267,1.11451,14784379883
25.07.2019 18:00:00.000,1.11451,1.11511,1.11434,1.11443,11360820313
25.07.2019 19:00:00.000,1.11444,1.11507,1.11434,1.11446,8534610352
25.07.2019 20:00:00.000,1.11447,1.11485,1.11435,1.11485,3231820068
25.07.2019 21:00:00.000,1.11483,1.11485,1.11465,1.1148,2294379883
25.07.2019 22:00:00.000,1.1148,1.11482,1.11455,1.11467,2775790039
25.07.2019 23:00:00.000,1.11466,1.11478,1.1145,1.1145,2704239990
26.07.2019 00:00:00.000,1.1145,1.11498,1.11425,1.11467,7686839844
26.07.2019 01:00:00.000,1.11467,1.11504,1.11464,1.11475,7110180176
26.07.2019 02:00:00.000,1.11475,1.11502,1.11472,1.11487,4761600098
26.07.2019 03:00:00.000,1.11487,1.11512,1.11453,1.11491,4467180176
26.07.2019 04:00:00.000,1.11491,1.11494,1.11471,1.11477,4081139893
26.07.2019 05:00:00.000,1.11476,1.11487,1.11437,1.1146,5436069824
26.07.2019 06:00:00.000,1.11459,1.11473,1.11396,1.11453,10070049805
26.07.2019 07:00:00.000,1.11453,1.11453,1.11334,1.11346,17840800781
26.07.2019 08:00:00.000,1.11347,1.11401,1.11322,1.1136,16217200195
26.07.2019 09:00:00.000,1.11359,1.11475,1.11358,1.1142,11727120117
26.07.2019 10:00:00.000,1.1142,1.11426,1.11303,1.11317,12596200195
26.07.2019 11:00:00.000,1.11318,1.11351,1.11303,1.11347,11877540039
26.07.2019 12:00:00.000,1.11349,1.11444,1.11257,1.11335,26040769531
26.07.2019 13:00:00.000,1.11335,1.1142,1.11273,1.1131,25344439453
26.07.2019 14:00:00.000,1.11311,1.1137,1.11165,1.11269,29102380859
26.07.2019 15:00:00.000,1.11268,1.11275,1.11122,1.11213,19161130859
26.07.2019 16:00:00.000,1.11212,1.1125,1.11126,1.11221,13313190430
26.07.2019 17:00:00.000,1.11221,1.11266,1.11192,1.11247,9659889648
26.07.2019 18:00:00.000,1.11246,1.11295,1.11244,1.11258,7442689941
26.07.2019 19:00:00.000,1.11257,1.11297,1.11239,1.11246,6845459961
26.07.2019 20:00:00.000,1.11245,1.11327,1.11245,1.11308,3537729980
28.07.2019 21:00:00.000,1.11265,1.11294,1.1125,1.11285,1416810059
28.07.2019 22:00:00.000,1.11283,1.11327,1.11283,1.11322,2090560059
28.07.2019 23:00:00.000,1.11321,1.11328,1.11296,1.11297,2605919922
29.07.2019 00:00:00.000,1.11297,1.11377,1.1129,1.11366,5887799805
29.07.2019 01:00:00.000,1.11367,1.11391,1.11356,1.11364,4723520020
29.07.2019 02:00:00.000,1.11363,1.11364,1.11307,1.11322,5832790039
29.07.2019 03:00:00.000,1.11321,1.11325,1.11288,1.11292,4475209961
29.07.2019 04:00:00.000,1.11292,1.11292,1.1126,1.11271,3858889893
29.07.2019 05:00:00.000,1.11272,1.11289,1.1126,1.11275,5626740234
29.07.2019 06:00:00.000,1.11274,1.11277,1.11219,1.11229,9269830078
29.07.2019 07:00:00.000,1.1123,1.11246,1.11183,1.11202,11494030273
29.07.2019 08:00:00.000,1.11202,1.11253,1.11172,1.11234,12003889648
29.07.2019 09:00:00.000,1.11234,1.11277,1.11209,1.11244,11075469727
29.07.2019 10:00:00.000,1.11244,1.11287,1.11213,1.11244,10337349609
29.07.2019 11:00:00.000,1.11243,1.11244,1.11141,1.11192,14676929688
29.07.2019 12:00:00.000,1.11192,1.1125,1.1113,1.11233,18757089844
29.07.2019 13:00:00.000,1.11234,1.1131,1.1118,1.11268,21755640625
29.07.2019 14:00:00.000,1.11268,1.11388,1.11262,1.11321,20215609375
29.07.2019 15:00:00.000,1.11322,1.11439,1.11285,1.11433,16172219727
29.07.2019 16:00:00.000,1.11432,1.11432,1.11383,1.11402,8921750000
29.07.2019 17:00:00.000,1.11402,1.11433,1.11393,1.11424,6764700195
29.07.2019 18:00:00.000,1.11422,1.11491,1.11399,1.1147,9508669922
29.07.2019 19:00:00.000,1.11471,1.11512,1.11447,1.11476,10644070313
29.07.2019 20:00:00.000,1.11474,1.11478,1.11438,1.11454,3276360107
29.07.2019 21:00:00.000,1.11444,1.11475,1.11444,1.11461,3631780029
29.07.2019 22:00:00.000,1.11463,1.11475,1.11453,1.1147,2316320068
29.07.2019 23:00:00.000,1.11469,1.11469,1.11424,1.11425,2759459961
30.07.2019 00:00:00.000,1.11425,1.11437,1.11405,1.11417,7265009766
30.07.2019 01:00:00.000,1.11418,1.11434,1.11337,1.11381,11064750000
30.07.2019 02:00:00.000,1.1138,1.11445,1.11377,1.11424,7305080078
30.07.2019 03:00:00.000,1.11424,1.11444,1.11412,1.11431,8170669922
30.07.2019 04:00:00.000,1.11431,1.11431,1.11369,1.11374,8671250000
30.07.2019 05:00:00.000,1.11373,1.11396,1.1133,1.11332,8342450195
30.07.2019 06:00:00.000,1.11332,1.11421,1.11332,1.11359,12487290039
30.07.2019 07:00:00.000,1.11359,1.11462,1.11322,1.1144,21060529297
30.07.2019 08:00:00.000,1.11442,1.11496,1.11423,1.11469,15665169922
30.07.2019 09:00:00.000,1.11471,1.1148,1.11398,1.11456,14364309570
30.07.2019 10:00:00.000,1.11455,1.11528,1.11442,1.11458,12615269531
30.07.2019 11:00:00.000,1.11458,1.11534,1.11444,1.11513,16060309570
30.07.2019 12:00:00.000,1.11514,1.11599,1.11438,1.11543,23702359375
30.07.2019 13:00:00.000,1.11543,1.11544,1.11424,1.115,20237089844
30.07.2019 14:00:00.000,1.115,1.11513,1.11382,1.11382,46938261719
30.07.2019 15:00:00.000,1.11382,1.11512,1.11382,1.11479,13614480469
30.07.2019 16:00:00.000,1.11477,1.11552,1.11465,1.11525,11922290039
30.07.2019 17:00:00.000,1.11524,1.11557,1.11495,1.11534,8446980469
30.07.2019 18:00:00.000,1.11533,1.11612,1.11528,1.11568,10126700195
30.07.2019 19:00:00.000,1.11566,1.11592,1.11544,1.11583,7168729980
30.07.2019 20:00:00.000,1.11582,1.11583,1.1154,1.11559,3753530029
30.07.2019 21:00:00.000,1.11559,1.11585,1.11551,1.1156,3642629883
30.07.2019 22:00:00.000,1.1156,1.11586,1.11544,1.11582,3694600098
30.07.2019 23:00:00.000,1.11581,1.11587,1.11569,1.11571,3138399902
31.07.2019 00:00:00.000,1.11571,1.11594,1.11537,1.11538,6754680176
31.07.2019 01:00:00.000,1.11538,1.11549,1.1148,1.1153,9864150391
31.07.2019 02:00:00.000,1.11531,1.11551,1.11519,1.11533,7109160156
31.07.2019 03:00:00.000,1.11534,1.11561,1.11528,1.11543,4604569824
31.07.2019 04:00:00.000,1.11543,1.11558,1.11537,1.11555,5226839844
31.07.2019 05:00:00.000,1.11556,1.11579,1.11546,1.11572,7471279785
31.07.2019 06:00:00.000,1.11572,1.11623,1.11546,1.11547,15073849609
31.07.2019 07:00:00.000,1.11545,1.11569,1.11488,1.11527,13677190430
31.07.2019 08:00:00.000,1.11527,1.11559,1.11432,1.11448,15667200195
31.07.2019 09:00:00.000,1.11448,1.11493,1.11437,1.11462,11889669922
31.07.2019 10:00:00.000,1.11463,1.11481,1.11443,1.11469,11128059570
31.07.2019 11:00:00.000,1.1147,1.11513,1.11447,1.11503,10172830078
31.07.2019 12:00:00.000,1.11503,1.1153,1.11438,1.11511,16229870117
31.07.2019 13:00:00.000,1.11512,1.1152,1.11388,1.11421,21403480469
31.07.2019 14:00:00.000,1.1142,1.1142,1.11312,1.1134,25920519531
31.07.2019 15:00:00.000,1.1134,1.11384,1.11263,1.11298,19673359375
31.07.2019 16:00:00.000,1.11298,1.11299,1.11205,1.11283,13342940430
31.07.2019 17:00:00.000,1.11285,1.11392,1.11276,1.11388,14698780273
31.07.2019 18:00:00.000,1.11389,1.11398,1.10647,1.10852,57456019531
31.07.2019 19:00:00.000,1.10852,1.11037,1.10664,1.10698,37761468750
31.07.2019 20:00:00.000,1.10698,1.10776,1.10604,1.10761,8700959961
31.07.2019 21:00:00.000,1.1076,1.10839,1.107,1.10718,3318659912
31.07.2019 22:00:00.000,1.10726,1.10797,1.10726,1.10795,3728449951
31.07.2019 23:00:00.000,1.10794,1.10799,1.10692,1.10718,4974049805
01.08.2019 00:00:00.000,1.10718,1.10721,1.1034,1.10417,21810580078
01.08.2019 01:00:00.000,1.10418,1.10518,1.10377,1.10495,16702560547
01.08.2019 02:00:00.000,1.10495,1.10511,1.10444,1.10496,9507599609
01.08.2019 03:00:00.000,1.10496,1.10505,1.10431,1.10458,6444870117
01.08.2019 04:00:00.000,1.10458,1.10535,1.10441,1.10535,5789350098
01.08.2019 05:00:00.000,1.10533,1.10539,1.10468,1.10518,7569229980
01.08.2019 06:00:00.000,1.10518,1.1053,1.10346,1.10417,16096750000
01.08.2019 07:00:00.000,1.10418,1.10479,1.10326,1.10329,20758119141
01.08.2019 08:00:00.000,1.10329,1.10483,1.10322,1.10474,17160250000
01.08.2019 09:00:00.000,1.10474,1.10506,1.10382,1.10395,18127789063
01.08.2019 10:00:00.000,1.10395,1.1042,1.10308,1.10338,19777759766
01.08.2019 11:00:00.000,1.10338,1.10419,1.10271,1.10345,23939380859
01.08.2019 12:00:00.000,1.10344,1.10415,1.10272,1.10299,27376419922
01.08.2019 13:00:00.000,1.10298,1.10469,1.10273,1.10437,29996449219
01.08.2019 14:00:00.000,1.10437,1.10624,1.10437,1.1058,38197050781
01.08.2019 15:00:00.000,1.10581,1.107,1.10564,1.10609,27236179688
01.08.2019 16:00:00.000,1.10608,1.107,1.10586,1.10686,16422859375
01.08.2019 17:00:00.000,1.10684,1.1096,1.10643,1.10832,42357699219
01.08.2019 18:00:00.000,1.10831,1.10889,1.10759,1.10854,42222070313
01.08.2019 19:00:00.000,1.10854,1.10945,1.10798,1.1093,30454080078
01.08.2019 20:00:00.000,1.10928,1.10938,1.10837,1.10855,10253650391
01.08.2019 21:00:00.000,1.10855,1.10862,1.10805,1.10833,4365279785
01.08.2019 22:00:00.000,1.10835,1.1085,1.10748,1.10788,4208529785
01.08.2019 23:00:00.000,1.10787,1.10833,1.1078,1.10793,6057740234
02.08.2019 00:00:00.000,1.10791,1.10969,1.10786,1.10893,21206949219
02.08.2019 01:00:00.000,1.10894,1.10922,1.10859,1.10891,22802599609
02.08.2019 02:00:00.000,1.10892,1.10949,1.10701,1.10754,19034070313
02.08.2019 03:00:00.000,1.10755,1.10775,1.1071,1.10741,9532280273
02.08.2019 04:00:00.000,1.10741,1.10844,1.10736,1.10826,8991629883
02.08.2019 05:00:00.000,1.10827,1.10843,1.10774,1.10797,11715820313
02.08.2019 06:00:00.000,1.10796,1.109,1.10793,1.10866,20319910156
02.08.2019 07:00:00.000,1.10867,1.11153,1.10822,1.11137,34994910156
02.08.2019 08:00:00.000,1.11136,1.11138,1.1095,1.10962,24794109375
02.08.2019 09:00:00.000,1.10962,1.11032,1.10956,1.10975,21244410156
02.08.2019 10:00:00.000,1.10976,1.10981,1.10883,1.10959,21172869141
02.08.2019 11:00:00.000,1.10957,1.1107,1.10957,1.11038,19588050781
02.08.2019 12:00:00.000,1.11038,1.11072,1.10785,1.10852,38775671875
